sample	name
FP200000611TR_E1	Alicyclobacillus acidoterrestris
FP200000611TR_F1	Stenotrophomonas maltophilia
FP200000611TR_F1	Vibrio parahaemolyticus
FP200000611TR_F1	Amycolatopsis sp. DSM 110486
FP200000611TR_F1	Pseudomonas sp. CIP-10
FP200000611TR_F1	Alkalihalobacillus krulwichiae
FP200000611TR_F1	Micromonospora coxensis
FP200000611TR_F1	Streptomyces phaeolivaceus
FP200000611TR_F1	Streptomyces sp. DSM 40868
FP200000611TR_F1	Streptomyces griseoviridis
FP200000611TR_F1	Thermobifida fusca
FP200000611TR_F1	Kurthia sp. 11kri321
FP200000611TR_F1	Saccharothrix syringae
FP200000611TR_F1	Streptomyces armeniacus
FP200000611TR_F1	Vogesella sp. XCS3
FP200000611TR_F1	Rhodanobacter denitrificans
FP200000611TR_F1	Micromonospora echinospora
FP200000611TR_F1	Helicobacter suis
FP200000611TR_F1	Streptomyces alfalfae
FP200000611TR_F1	Streptomyces tsukubensis
FP200000611TR_F1	Phytohabitans flavus
FP200000611TR_F1	Methylocella tundrae
FP200000611TR_F1	Jatrophihabitans sp. GAS493
FP200000611TR_F1	Mycobacterium saskatchewanense
FP200000611TR_F1	Lactobacillus ultunensis
FP200000611TR_F1	Ehrlichia canis
FP200000611TR_F1	Jiangella alkaliphila
FP200000611TR_F1	Actinomyces sp. 432
FP200000611TR_F1	Roseomonas sp. OT10
FP200000611TR_F1	Shewanella baltica
FP200000611TR_F1	Rhizobium sp. WYJ-E13
FP200000611TR_F1	Stenotrophomonas acidaminiphila
FP200000611TR_F1	Streptomyces pactum
FP200000611TR_F1	Streptomyces glaucescens
FP200000611TR_F1	Kurthia zopfii
FP200000611TR_F1	Streptomyces prasinus
FP200000611TR_F1	Nonomuraea gerenzanensis
FP200000611TR_F1	Methylomonas koyamae
FP200000611TR_F1	Celeribacter baekdonensis
FP200000611TR_F1	Polymorphobacter sp. PAMC 29334
FP200000611TR_F1	Mycobacterium sp. IDR2000157661
FP200000611TR_F1	Amycolatopsis sp. TNS106
FP200000611TR_F1	Olivibacter sp. LS-1
FP200000611TR_F1	Cellulomonas sp. C5510
FP200000611TR_F1	Thermobifida halotolerans
FP200000611TR_F1	Vagococcus fluvialis
FP200000611TR_F1	Streptomyces sp. 891-h
SS200000114BR_A2	Stenotrophomonas maltophilia
SS200000114BR_A2	Vibrio parahaemolyticus
SS200000114BR_A2	Micromonospora coxensis
SS200000114BR_A2	Streptomyces phaeolivaceus
SS200000114BR_A2	Fusobacterium nucleatum
SS200000114BR_A2	Alkalihalobacillus krulwichiae
SS200000114BR_A2	Finegoldia magna
SS200000114BR_A2	Campylobacter ureolyticus
SS200000114BR_A2	Saccharothrix syringae
SS200000114BR_A2	Streptomyces armeniacus
SS200000114BR_A2	Thermobifida fusca
SS200000114BR_A2	Streptomyces sp. DSM 40868
SS200000114BR_A2	Gemella morbillorum
SS200000114BR_A2	Streptomyces spectabilis
SS200000114BR_A2	Amycolatopsis sp. DSM 110486
SS200000114BR_A2	Streptomyces griseoviridis
SS200000114BR_A2	Mycobacterium saskatchewanense
SS200000114BR_A2	Streptomyces tsukubensis
SS200000114BR_A2	Streptomyces sp. CNQ-509
SS200000114BR_A2	Prevotella intermedia
SS200000114BR_A2	Prevotella melaninogenica
SS200000114BR_A2	Streptomyces yatensis
SS200000114BR_A2	Phytohabitans flavus
SS200000114BR_A2	Methylocella tundrae
SS200000114BR_A2	Roseomonas sp. OT10
SS200000114BR_A2	Actinomyces sp. 432
SS200000114BR_A2	Streptomyces tuirus
SS200000114BR_A2	Antarctobacter heliothermus
SS200000114BR_A2	Streptomyces alfalfae
SS200000114BR_A2	Ktedonosporobacter rubrisoli
SS200000114BR_A2	Polymorphobacter sp. PAMC 29334
SS200000114BR_A2	Streptomyces pactum
SS200000114BR_A2	Jatrophihabitans sp. GAS493
SS200000114BR_A2	Ehrlichia canis
SS200000114BR_A2	Streptomyces sp. BHT-5-2
SS200000114BR_A4	Stenotrophomonas maltophilia
SS200000114BR_A4	Vibrio parahaemolyticus
SS200000114BR_A4	Streptomyces phaeolivaceus
SS200000114BR_A4	Micromonospora coxensis
SS200000114BR_A4	Saccharothrix syringae
SS200000114BR_A4	Alkalihalobacillus krulwichiae
SS200000114BR_A4	Thermobifida fusca
SS200000114BR_A4	Streptomyces sp. DSM 40868
SS200000114BR_A4	Streptomyces armeniacus
SS200000114BR_A4	Streptomyces spectabilis
SS200000114BR_A4	Amycolatopsis sp. DSM 110486
SS200000114BR_A4	Streptomyces griseoviridis
SS200000114BR_A4	Streptomyces sp. CNQ-509
SS200000114BR_A4	Streptomyces yatensis
SS200000114BR_A4	Streptomyces tsukubensis
SS200000114BR_A4	Rhizobium leguminosarum
SS200000114BR_A4	Lacticaseibacillus paracasei
SS200000114BR_A4	Streptomyces pactum
SS200000114BR_A4	Phytohabitans flavus
SS200000114BR_A4	Streptomyces tuirus
SS200000114BR_A4	Micromonospora echinofusca
SS200000114BR_A4	Mycobacterium saskatchewanense
SS200000114BR_A4	Cellulomonas fimi
SS200000114BR_A4	Polymorphobacter sp. PAMC 29334
SS200000114BR_A4	Streptomyces sp. GS7
SS200000114BR_A4	Actinomyces sp. 432
SS200000114BR_A4	Actinomyces sp. oral taxon 414
SS200000114BR_A4	Micromonospora tulbaghiae
SS200000114BR_A4	Streptomyces tendae
SS200000114BR_A4	Anaeromyxobacter sp. Fw109-5
SS200000114BR_A4	Streptomyces alfalfae
SS200000114BR_A4	Streptomyces sp. 891-h
SS200000114BR_A4	Thermobifida halotolerans
SS200000114BR_A4	Microbacterium schleiferi
SS200000114BR_A4	Limosilactobacillus mucosae
SS200000114BR_B3	Stenotrophomonas maltophilia
SS200000114BR_B3	Vibrio parahaemolyticus
SS200000114BR_B3	Pseudomonas sp. CIP-10
SS200000114BR_B3	Deinococcus wulumuqiensis
SS200000114BR_B3	Alkalihalobacillus krulwichiae
SS200000114BR_B3	Saccharothrix syringae
SS200000114BR_B3	Micromonospora coxensis
SS200000114BR_B3	Mycobacterium saskatchewanense
SS200000114BR_B3	Finegoldia magna
SS200000114BR_B3	Streptomyces phaeolivaceus
SS200000114BR_B3	Streptomyces sp. DSM 40868
SS200000114BR_B3	Pantoea agglomerans
SS200000114BR_B3	Streptomyces spectabilis
SS200000114BR_B3	Ktedonosporobacter rubrisoli
SS200000114BR_B3	Nissabacter sp. SGAir0207
SS200000114BR_B3	Phytohabitans flavus
SS200000114BR_B3	Streptomyces alfalfae
SS200000114BR_B3	Clostridium estertheticum
SS200000114BR_B3	Streptomyces tendae
SS200000114BR_C1	Stenotrophomonas maltophilia
SS200000114BR_C1	Vibrio parahaemolyticus
SS200000114BR_C1	Pseudomonas sp. CIP-10
SS200000114BR_C1	Micromonospora coxensis
SS200000114BR_C1	Mycobacterium saskatchewanense
SS200000114BR_C1	Alkalihalobacillus krulwichiae
SS200000114BR_C1	Streptomyces phaeolivaceus
SS200000114BR_C1	Amycolatopsis sp. DSM 110486
SS200000114BR_C1	Saccharothrix syringae
SS200000114BR_C1	Streptomyces sp. DSM 40868
SS200000114BR_C1	Streptomyces armeniacus
SS200000114BR_C1	Thermobifida fusca
SS200000114BR_C1	Rhizobium leguminosarum
SS200000114BR_C1	Streptomyces sp. CNQ-509
SS200000114BR_C1	Streptomyces spectabilis
SS200000114BR_C1	Methylocella tundrae
SS200000114BR_C1	Streptomyces alfalfae
SS200000114BR_C1	Pimelobacter simplex
SS200000114BR_C1	Actinomyces sp. 432
SS200000114BR_C1	Lactobacillus ultunensis
SS200000114BR_C1	Kytococcus sedentarius
SS200000114BR_C1	Phytohabitans flavus
SS200000114BR_C1	Jiangella alkaliphila
SS200000114BR_C1	Streptomyces tendae
SS200000114BR_C1	Rhodoferax sp. PAMC 29310
SS200000114BR_C1	Streptomyces pactum
SS200000114BR_C1	Mycobacterium sp. IDR2000157661
SS200000114BR_C1	Nocardia asteroides
SS200000114BR_C1	Micromonospora auratinigra
SS200000114BR_C1	Streptomyces tuirus
SS200000114BR_C1	Celeribacter baekdonensis
SS200000114BR_C1	Polymorphobacter sp. PAMC 29334
SS200000114BR_C1	Staphylococcus delphini
SS200000114BR_C1	Cellulomonas fimi
SS200000114BR_C1	Streptomyces spongiicola
SS200000114BR_C1	Lacticaseibacillus paracasei
SS200000114BR_C1	Ehrlichia canis
SS200000114BR_C1	Bradyrhizobium guangxiense
SS200000114BR_C1	Ktedonosporobacter rubrisoli
SS200000114BR_C1	Rhodospirillum rubrum
SS200000114BR_C1	Rhizobium sp. WYJ-E13
SS200000114BR_C1	Jatrophihabitans sp. GAS493
SS200000114BR_C1	Alicyclobacillus acidoterrestris
SS200000114BR_C1	Mycobacterium kubicae
SS200000114BR_C1	Cellulomonas sp. C5510
SS200000114BR_C1	Moellerella wisconsensis
SS200000114BR_C1	Thermobifida halotolerans
SS200000114BR_C1	Streptomyces sp. 891-h
SS200000114BR_C1	Clavibacter sp. A6099
SS200000114BR_C1	Streptomyces sp. AMCC400023
SS200000115BR_D4	Stenotrophomonas maltophilia
SS200000115BR_D4	Vibrio parahaemolyticus
SS200000115BR_D4	Micromonospora coxensis
SS200000115BR_D4	Streptomyces phaeolivaceus
SS200000115BR_D4	Streptomyces sp. DSM 40868
SS200000115BR_D4	Saccharothrix syringae
SS200000115BR_D4	Alkalihalobacillus krulwichiae
SS200000115BR_D4	Thermobifida fusca
SS200000115BR_D4	Streptomyces armeniacus
SS200000115BR_D4	Mycobacterium saskatchewanense
SS200000115BR_D4	Streptomyces spectabilis
SS200000115BR_D4	Streptomyces sp. CNQ-509
SS200000115BR_D4	Pseudonocardia sp. HH130630-07
SS200000115BR_D4	Streptomyces yatensis
SS200000115BR_D4	Streptomyces tsukubensis
SS200000115BR_D4	Streptomyces griseoviridis
SS200000115BR_D4	Nonomuraea gerenzanensis
SS200000115BR_D4	Lactobacillus ultunensis
SS200000115BR_D4	Cellulosimicrobium cellulans
SS200000115BR_D4	Methylocella tundrae
SS200000115BR_D4	Polymorphobacter sp. PAMC 29334
SS200000115BR_D4	Streptomyces tuirus
SS200000115BR_D4	Cellulomonas fimi
SS200000115BR_D4	Micromonospora chokoriensis
SS200000115BR_D4	Roseomonas sp. OT10
SS200000115BR_D4	Streptomyces glaucescens
SS200000115BR_D4	Streptomyces pactum
SS200000115BR_D4	Actinomyces sp. 432
SS200000115BR_D4	Phytohabitans flavus
SS200000115BR_D4	Streptomyces alfalfae
SS200000115BR_D4	Streptomyces tendae
SS200000115BR_D4	Pusillimonas sp. T7-7
SS200000115BR_D4	Streptomyces nitrosporeus
SS200000115BR_D4	Amycolatopsis albispora
SS200000115BR_D4	Streptomyces coeruleorubidus
SS200000115BR_D4	Thermobifida halotolerans
SS200000115BR_D4	Jatrophihabitans sp. GAS493
SS200000115BR_E2	Vibrio parahaemolyticus
SS200000115BR_E2	Stenotrophomonas maltophilia
SS200000115BR_E2	Streptomyces phaeolivaceus
SS200000115BR_E2	Micromonospora coxensis
SS200000115BR_E2	Streptomyces spectabilis
SS200000115BR_E2	Streptomyces yatensis
SS200000115BR_E2	Streptomyces armeniacus
SS200000115BR_E2	Thermobifida fusca
SS200000115BR_E2	Amycolatopsis sp. DSM 110486
SS200000115BR_E2	Streptomyces sp. DSM 40868
SS200000115BR_E2	Saccharothrix syringae
SS200000115BR_E2	Alkalihalobacillus krulwichiae
SS200000115BR_E2	Streptomyces griseoviridis
SS200000115BR_E2	Streptomyces tsukubensis
SS200000115BR_E2	Mycobacterium saskatchewanense
SS200000115BR_E2	Micromonospora tulbaghiae
SS200000115BR_E2	Streptomyces sp. CNQ-509
SS200000115BR_E2	Streptomyces formicae
SS200000115BR_E2	Phytohabitans flavus
SS200000115BR_E2	Streptomyces genisteinicus
SS200000115BR_E2	Lactobacillus ultunensis
SS200000115BR_E2	Methylocella tundrae
SS200000115BR_E2	Jatrophihabitans sp. GAS493
SS200000115BR_E2	Streptomyces alfalfae
SS200000115BR_E2	Cellulomonas fimi
SS200000115BR_E2	Actinomyces sp. 432
SS200000115BR_E2	Agromyces flavus
SS200000115BR_E2	Actinomyces sp. oral taxon 414
SS200000115BR_E2	Streptomyces tendae
SS200000115BR_E2	Streptomyces nojiriensis
SS200000115BR_E2	Streptomyces hygroscopicus
SS200000115BR_E2	Nocardia asteroides
SS200000115BR_E2	Streptomyces pactum
SS200000115BR_E2	Pseudonocardia sp. HH130630-07
SS200000115BR_E2	Mycobacterium sp. IDR2000157661
SS200000115BR_E2	Antarctobacter heliothermus
SS200000115BR_E2	Cellulomonas sp. C5510
SS200000115BR_E2	Ehrlichia canis
SS200000115BR_E2	Micromonospora auratinigra
SS200000115BR_E2	Phytohabitans suffuscus
SS200000115BR_E2	Roseomonas sp. OT10
SS200000115BR_E2	Bradyrhizobium guangxiense
SS200000115BR_E2	Cellulomonas sp. JZ18
SS200000115BR_E2	Thermobifida halotolerans
SS200000115BR_E2	Burkholderia stabilis
SS200000115BR_E2	Polymorphobacter sp. PAMC 29334
SS200000115BR_E2	Streptomyces sp. BHT-5-2
SS200000115BR_F3	Vibrio parahaemolyticus
SS200000115BR_F3	Pseudomonas sp. CIP-10
SS200000115BR_F3	Stenotrophomonas maltophilia
SS200000115BR_F3	Kurthia sp. 11kri321
SS200000115BR_F3	Alkalihalobacillus krulwichiae
SS200000115BR_F3	Mycobacterium saskatchewanense
SS200000115BR_F3	Micromonospora coxensis
SS200000115BR_F4	Stenotrophomonas maltophilia
SS200000115BR_F4	Vibrio parahaemolyticus
SS200000115BR_F4	Micromonospora coxensis
SS200000115BR_F4	Pseudomonas sp. CIP-10
SS200000115BR_F4	Streptomyces phaeolivaceus
SS200000115BR_F4	Saccharothrix syringae
SS200000115BR_F4	Mycobacterium saskatchewanense
SS200000115BR_F4	Streptomyces sp. DSM 40868
SS200000115BR_F4	Streptomyces tsukubensis
SS200000115BR_F4	Alkalihalobacillus krulwichiae
SS200000115BR_F4	Amycolatopsis sp. DSM 110486
SS200000115BR_F4	Polymorphobacter sp. PAMC 29334
SS200000115BR_F4	Amycolatopsis albispora
SS200000115BR_F4	Streptomyces armeniacus
SS200000115BR_F4	Streptomyces tuirus
SS200000115BR_F4	Streptomyces spectabilis
SS200000115BR_F4	Proteus mirabilis
SS200000115BR_F4	Ktedonosporobacter rubrisoli
SS200000115BR_F4	Phytohabitans flavus
SS200000115BR_F4	Cellulophaga lytica
SS200000115BR_F4	Streptomyces sp. CNQ-509
SS200000115BR_F4	Gimesia aquarii
SS200000115BR_F4	Streptomyces griseoviridis
SS200000115BR_F4	Rhizobium leguminosarum
SS200000115BR_F4	Gordonia terrae
SS200000115BR_F4	Lactobacillus ultunensis
SS200000115BR_F4	Phytohabitans suffuscus
SS200000115BR_F4	Pimelobacter simplex
SS200000115BR_F4	Streptomyces alfalfae
SS200000115BR_F4	Achromobacter spanius
SS200000115BR_F4	Streptomyces griseocarneus
SS200000115BR_F4	Streptomyces tendae
SS200000115BR_F4	Thermobifida halotolerans
SS200000115BR_F4	Jatrophihabitans sp. GAS493
SS200000115BR_F4	Streptomyces coeruleorubidus
SS200000115BR_F4	Kurthia sp. 11kri321
SS200000115BR_F4	Pseudonocardia sp. DSM 110487
SS200000121BL_D3	Vibrio parahaemolyticus
SS200000121BL_D3	Stenotrophomonas maltophilia
SS200000121BL_D3	Micromonospora coxensis
SS200000121BL_D3	Alkalihalobacillus krulwichiae
SS200000121BL_D3	Amycolatopsis sp. DSM 110486
SS200000121BL_D3	Streptomyces sp. DSM 40868
SS200000121BL_D3	Streptomyces phaeolivaceus
SS200000121BL_D3	Lactobacillus ultunensis
SS200000121BL_D3	Enterococcus faecalis
SS200000121BL_D3	Kurthia sp. 11kri321
SS200000121BL_D3	Saccharothrix syringae
SS200000121BL_D3	Mycobacterium saskatchewanense
SS200000121BL_D3	Pseudonocardia sp. HH130630-07
SS200000121BL_D3	Streptomyces alfalfae
SS200000121BL_D3	Streptomyces nojiriensis
SS200000121BL_D3	Methylocella tundrae
SS200000121BL_D3	Prevotella copri
SS200000121BL_D3	Streptomyces tsukubensis
SS200000121BL_D3	Actinocatenispora thailandica
SS200000121BL_D3	Phytohabitans flavus
SS200000121BL_D3	Bacteroides thetaiotaomicron
SS200000121BL_D3	Pusillimonas sp. T7-7
SS200000121BL_D3	Streptomyces sp. CNQ-509
SS200000121BL_D3	Brevundimonas sp. AJA228-03
SS200000121BL_D3	Micromonospora auratinigra
SS200000121BL_D3	Mesorhizobium sp. INR15
SS200000121BL_D3	Streptomyces hygroscopicus
SS200000121BL_D3	Jiangella alkaliphila
SS200000121BL_D3	Antarctobacter heliothermus
SS200000121BL_D3	Streptomyces tendae
SS200000121BL_D3	Streptomyces sp. BHT-5-2
SS200000121BL_D3	Nocardia mangyaensis
SS200000121BL_D3	Streptomyces formicae
SS200000158BL_E6	Vibrio parahaemolyticus
SS200000158BL_E6	Stenotrophomonas maltophilia
SS200000158BL_E6	Micromonospora coxensis
SS200000158BL_E6	Kurthia sp. 11kri321
SS200000158BL_E6	Mycobacterium saskatchewanense
SS200000158BL_E6	Amycolatopsis sp. DSM 110486
SS200000158BL_E6	Alkalihalobacillus krulwichiae
SS200000158BL_E6	Streptomyces phaeolivaceus
SS200000158BL_E6	Pantoea agglomerans
SS200000158BL_E6	Saccharothrix syringae
SS200000158BL_E6	Micromonospora tulbaghiae
SS200000158BL_E6	Streptomyces armeniacus
SS200000158BL_E6	Helicobacter suis
SS200000158BL_E6	Cellulophaga lytica
SS200000158BL_E6	Phytohabitans flavus
SS200000158BL_E6	Nonomuraea gerenzanensis
SS200000158BL_E6	Mesorhizobium sp. B2-1-1
SS200000553BL_A2	Vibrio parahaemolyticus
SS200000553BL_A2	Stenotrophomonas maltophilia
SS200000553BL_A2	Pseudomonas sp. CIP-10
SS200000553BL_A2	Vogesella sp. XCS3
SS200000553BL_A2	Micromonospora coxensis
SS200000553BL_A2	Helicobacter suis
SS200000553BL_A2	Mycobacterium saskatchewanense
SS200000553BL_A2	Alkalihalobacillus krulwichiae
SS200000553BL_A2	Acinetobacter sp. Marseille-Q1620
SS200000553BL_A2	Empedobacter falsenii
SS200000553BL_A2	Brevundimonas sp. AJA228-03
SS200000553BL_A2	Lactobacillus ultunensis
SS200000553BL_A2	Vagococcus fluvialis
SS200000553BL_A2	Streptomyces phaeolivaceus
SS200000553BL_A2	Kurthia sp. 11kri321
SS200000553BL_A2	Streptomyces sp. 891-h
SS200000553BL_A2	Nonomuraea gerenzanensis
SS200000553BL_A2	Cellulomonas sp. C5510
SS200000553BL_A2	Erwinia rhapontici
SS200000553BL_B1	Vibrio parahaemolyticus
SS200000553BL_B1	Stenotrophomonas maltophilia
SS200000553BL_B1	Amycolatopsis sp. DSM 110486
SS200000553BL_B1	Micromonospora coxensis
SS200000553BL_B1	Mycobacterium saskatchewanense
SS200000553BL_B1	Alkalihalobacillus krulwichiae
SS200000553BL_B1	Helicobacter suis
SS200000553BL_B1	Vogesella sp. XCS3
SS200000553BL_B1	Micromonospora auratinigra
SS200000553BL_B1	Rhizobium leguminosarum
SS200000553BL_B1	Clostridium bornimense
SS200000553BL_B1	Actinomyces sp. 432
SS200000553BL_B1	Jiangella alkaliphila
SS200000553BL_B1	Streptomyces armeniacus
SS200000553BL_B1	Streptomyces phaeolivaceus
SS200000553BL_B1	Saccharothrix syringae
SS200000553BL_B1	Brevundimonas sp. AJA228-03
SS200000553BL_B1	Phytohabitans flavus
SS200000553BL_B1	Cellulophaga lytica
SS200000553BL_B1	Pseudonocardia sp. HH130630-07
SS200000553BL_B1	Streptomyces pactum
SS200000553BL_B1	Peribacillus frigoritolerans
SS200000553BL_B1	Mycobacterium sp. IDR2000157661
SS200000553BL_B1	Nonomuraea gerenzanensis
SS200000553BL_B1	Erwinia rhapontici
SS200000553BL_B1	Streptomyces sp. AMCC400023
SS200000553BL_B6	Vibrio parahaemolyticus
SS200000553BL_B6	Stenotrophomonas maltophilia
SS200000553BL_B6	Pseudomonas sp. CIP-10
SS200000553BL_B6	Amycolatopsis sp. DSM 110486
SS200000553BL_B6	Micromonospora coxensis
SS200000553BL_B6	Mycobacterium saskatchewanense
SS200000553BL_B6	Alkalihalobacillus krulwichiae
SS200000553BL_B6	Vogesella sp. XCS3
SS200000553BL_B6	Rhizobium leguminosarum
SS200000553BL_B6	Streptomyces phaeolivaceus
SS200000553BL_B6	Streptomyces armeniacus
SS200000553BL_B6	Nocardia terpenica
SS200000553BL_B6	Streptomyces nojiriensis
SS200000553BL_B6	Actinocatenispora thailandica
SS200000553BL_B6	Saccharothrix syringae
SS200000553BL_B6	Actinomyces sp. 432
SS200000553BL_B6	Streptomyces pactum
SS200000553BL_B6	Achromobacter spanius
SS200000553BL_B6	Lacticaseibacillus paracasei
SS200000553BL_B6	Phytohabitans flavus
SS200000553BL_B6	Micromonospora auratinigra
SS200000553BL_B6	Cellulophaga lytica
SS200000553BL_B6	Antarctobacter heliothermus
SS200000553BL_B6	Mycobacterium sp. IDR2000157661
SS200000553BL_B6	Nissabacter sp. SGAir0207
SS200000553BL_B6	Streptomyces sp. AMCC400023
SS200000553BL_C1	Stenotrophomonas maltophilia
SS200000553BL_C1	Vibrio parahaemolyticus
SS200000553BL_C1	Streptomyces phaeolivaceus
SS200000553BL_C1	Micromonospora coxensis
SS200000553BL_C1	Saccharothrix syringae
SS200000553BL_C1	Mycobacterium saskatchewanense
SS200000553BL_C1	Streptomyces genisteinicus
SS200000553BL_C1	Alkalihalobacillus krulwichiae
SS200000553BL_C1	Amycolatopsis sp. DSM 110486
SS200000553BL_C1	Streptomyces sp. DSM 40868
SS200000553BL_C1	Agromyces flavus
SS200000553BL_C1	Actinocatenispora thailandica
SS200000553BL_C1	Phytohabitans flavus
SS200000553BL_C1	Streptomyces sp. 2323.1
SS200000553BL_C1	Streptomyces pristinaespiralis
SS200000553BL_C1	Nocardia farcinica
SS200000553BL_C1	Gimesia panareensis
SS200000553BL_C1	Brevundimonas sp. AJA228-03
SS200000553BL_C1	Micromonospora tulbaghiae
SS200000553BL_C1	Nonomuraea gerenzanensis
SS200000553BL_C1	Methylocella tundrae
SS200000553BL_C1	Streptomyces sp. CNQ-509
SS200000553BL_C1	Streptomyces griseorubiginosus
SS200000553BL_C1	Micromonospora auratinigra
SS200000553BL_C1	Streptomyces pactum
SS200000553BL_C1	Streptomyces tendae
SS200000553BL_C1	Streptomyces sp. BHT-5-2
SS200000553BL_C1	Streptomyces tirandamycinicus
SS200000553BL_C1	Caulobacter segnis
SS200000553BL_C1	Streptomyces tuirus
SS200000553BL_C1	Mycobacterium sp. IDR2000157661
SS200000553BL_C1	Cellulomonas sp. C5510
SS200000553BL_C1	Polymorphobacter sp. PAMC 29334
SS200000726BL_D6	Vibrio parahaemolyticus
SS200000726BL_D6	Stenotrophomonas maltophilia
SS200000726BL_D6	Micromonospora coxensis
SS200000726BL_D6	Mycobacterium saskatchewanense
SS200000726BL_D6	Streptomyces alfalfae
SS200000726BL_D6	Alkalihalobacillus krulwichiae
SS200000726BL_D6	Brevundimonas sp. AJA228-03
SS200000726BL_D6	Achromobacter spanius
SS200000726BL_D6	Streptomyces pactum
SS200000726BL_D6	Ktedonosporobacter rubrisoli
SS200000726BL_E1	Stenotrophomonas maltophilia
SS200000726BL_E1	Vibrio parahaemolyticus
SS200000726BL_E1	Micromonospora coxensis
SS200000726BL_E1	Mycobacterium saskatchewanense
SS200000726BL_E1	Helicobacter suis
SS200000726BL_E1	Streptomyces alfalfae
SS200000726BL_E1	Lactobacillus ultunensis
SS200000726BL_E1	Amycolatopsis sp. DSM 110486
SS200000726BL_E1	Alkalihalobacillus krulwichiae
SS200000726BL_E1	Streptomyces venezuelae
SS200000726BL_E1	Streptomyces pactum
SS200000726BL_E1	Micromonospora auratinigra
SS200000726BL_E1	Streptomyces nojiriensis
SS200000726BL_E1	Brevundimonas sp. AJA228-03
SS200000726BL_E1	Phytohabitans flavus
SS200000726BL_E3	Stenotrophomonas maltophilia
SS200000726BL_E3	Vibrio parahaemolyticus
SS200000726BL_E3	Micromonospora coxensis
SS200000726BL_E3	Mycobacterium saskatchewanense
SS200000726BL_E3	Amycolatopsis sp. DSM 110486
SS200000726BL_E3	Alkalihalobacillus krulwichiae
SS200000726BL_E3	Streptomyces alfalfae
SS200000726BL_E3	Brevundimonas sp. AJA228-03
SS200000726BL_E3	Mycobacterium kubicae
SS200000726BL_E3	Ktedonosporobacter rubrisoli
SS200000726BL_E3	Streptomyces pactum
SS200000726BL_E3	Phytohabitans flavus
SS200000726BL_E3	Mycobacterium sp. IDR2000157661
SS200000726BL_E4	Stenotrophomonas maltophilia
SS200000726BL_E4	Vibrio parahaemolyticus
SS200000726BL_E4	Mycobacterium saskatchewanense
SS200000726BL_E4	Micromonospora coxensis
SS200000726BL_E4	Helicobacter suis
SS200000726BL_E4	Alkalihalobacillus krulwichiae
SS200000726BL_E4	Streptomyces alfalfae
SS200000726BL_E4	Pusillimonas sp. T7-7
SS200000726BL_E4	Phytohabitans flavus
SS200000863BR_C2	Stenotrophomonas maltophilia
SS200000863BR_C2	Vibrio parahaemolyticus
SS200000863BR_C2	Micromonospora coxensis
SS200000863BR_C2	Lactobacillus ultunensis
SS200000863BR_C2	Alkalihalobacillus krulwichiae
SS200000863BR_C2	Amycolatopsis sp. DSM 110486
SS200000863BR_C2	Mycobacterium saskatchewanense
SS200000863BR_C2	Streptomyces nojiriensis
SS200000863BR_C2	Mycobacterium sp. IDR2000157661
SS200000863BR_C2	Helicobacter suis
SS200000863BR_C4	Stenotrophomonas maltophilia
SS200000863BR_C4	Vibrio parahaemolyticus
SS200000863BR_C4	Micromonospora coxensis
SS200000863BR_C4	Mycobacterium saskatchewanense
SS200000863BR_C4	Alkalihalobacillus krulwichiae
SS200000863BR_C4	Brevundimonas sp. AJA228-03
SS200000863BR_C4	Achromobacter spanius
SS200001472BR_A5	Stenotrophomonas maltophilia
SS200001472BR_A5	Vibrio parahaemolyticus
SS200001472BR_A5	Candidatus Liberibacter africanus
SS200001472BR_A5	Micromonospora coxensis
SS200001472BR_A5	Mycobacterium sp. IDR2000157661
SS200001472BR_B4	Stenotrophomonas maltophilia
SS200001472BR_B4	Vibrio parahaemolyticus
SS200001472BR_B4	Micromonospora coxensis
SS200001472BR_B4	Helicobacter suis
SS200001472BR_B4	Burkholderia gladioli
SS200001472BR_B4	Lactobacillus johnsonii
SS200001472BR_B4	Actinocatenispora thailandica
SS200001472BR_B4	Alkalihalobacillus krulwichiae
SS200001472BR_B4	Rhodanobacter denitrificans
SS200001472BR_B4	Brevundimonas sp. AJA228-03
SS200001472BR_B5	Stenotrophomonas maltophilia
SS200001472BR_B5	Vibrio parahaemolyticus
SS200001472BR_B5	Pseudomonas sp. CIP-10
SS200001472BR_B5	Micromonospora coxensis
SS200001472BR_B5	Rhodanobacter denitrificans
SS200001472BR_B5	Serratia marcescens
